,loan_amnt,int_rate,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,recoveries,collection_recovery_fee,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,executive,senior,emp_length_yrs,term_yrs,bad_loan,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,sub_grade_A1,sub_grade_A2,sub_grade_A3,sub_grade_A4,sub_grade_A5,sub_grade_B1,sub_grade_B2,sub_grade_B3,sub_grade_B4,sub_grade_B5,sub_grade_C1,sub_grade_C2,sub_grade_C3,sub_grade_C4,sub_grade_C5,sub_grade_D1,sub_grade_D2,sub_grade_D3,sub_grade_D4,sub_grade_D5,sub_grade_E1,sub_grade_E2,sub_grade_E3,sub_grade_E4,sub_grade_E5,sub_grade_F1,sub_grade_F2,sub_grade_F3,sub_grade_F4,sub_grade_F5,sub_grade_G1,sub_grade_G2,sub_grade_G3,sub_grade_G4,sub_grade_G5,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,pymnt_plan_n,pymnt_plan_y,application_type_INDIVIDUAL,application_type_JOINT
113027,16000.0,9.17,66000.0,23.42,0.0,2.0,20.0,0.0,20177.0,45.3,41.0,0.0,0.0,0.0,0.0,0.0,117970.0,44500.0,0,0,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
125205,9825.0,15.61,44551.0,29.53,0.0,1.0,13.0,1.0,13701.0,86.7,24.0,0.0,0.0,0.0,0.0,0.0,296665.0,15800.0,0,0,7,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
15377,15000.0,9.99,87000.0,7.86,1.0,0.0,9.0,0.0,10251.0,69.3,35.0,0.0,0.0,0.0,0.0,0.0,86763.0,14800.0,0,1,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
102551,3500.0,11.67,42200.0,29.44,0.0,1.0,8.0,0.0,2922.0,97.4,16.0,0.0,0.0,0.0,0.0,617.0,34174.0,3000.0,0,0,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
27490,20000.0,13.68,101000.0,10.19,1.0,5.0,11.0,0.0,20330.0,36.2,25.0,0.0,0.0,0.0,0.0,0.0,293349.0,56200.0,0,0,10,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
197296,35000.0,20.99,88000.0,25.26,0.0,0.0,11.0,0.0,51549.0,86.3,28.0,0.0,0.0,0.0,0.0,0.0,436879.0,59700.0,0,0,0,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
72029,32350.0,18.49,72000.0,20.14,0.0,1.0,15.0,0.0,39513.0,93.4,36.0,0.0,0.0,0.0,0.0,0.0,39513.0,42300.0,0,0,3,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
133969,35000.0,17.57,132000.0,21.74,0.0,3.0,13.0,0.0,20856.0,35.1,46.0,5588.74,1005.9732,0.0,0.0,0.0,459759.0,59400.0,0,1,9,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
109289,35000.0,17.57,110000.0,17.05,0.0,1.0,11.0,0.0,36605.0,71.5,25.0,0.0,0.0,0.0,0.0,0.0,169609.0,51200.0,0,1,10,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
31659,16800.0,15.88,58000.0,6.02,0.0,1.0,10.0,0.0,19994.0,71.7,27.0,0.0,0.0,0.0,0.0,0.0,278611.0,27900.0,0,0,10,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
170894,14000.0,10.99,120000.0,12.21,0.0,2.0,13.0,0.0,52525.0,49.0,25.0,0.0,0.0,0.0,0.0,0.0,418771.0,107850.0,1,0,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3354,10000.0,16.99,40000.0,15.39,0.0,3.0,11.0,1.0,9160.0,46.3,17.0,0.0,0.0,0.0,0.0,0.0,12113.0,19800.0,0,0,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
28510,18550.0,24.5,54000.0,23.27,0.0,0.0,13.0,0.0,13618.0,59.5,30.0,4139.81,745.165799998,0.0,0.0,0.0,46384.0,22900.0,0,0,6,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
137886,17000.0,10.15,50000.0,21.65,0.0,0.0,8.0,0.0,7400.0,75.5,17.0,0.0,0.0,0.0,0.0,470.0,41538.0,9800.0,0,0,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
38699,8000.0,11.14,110000.0,11.72,0.0,0.0,7.0,1.0,1983.0,37.4,28.0,0.0,0.0,0.0,0.0,0.0,285555.0,5300.0,0,0,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
79038,18000.0,21.0,63500.0,17.84,0.0,1.0,13.0,0.0,13757.0,78.6,33.0,0.0,0.0,0.0,0.0,0.0,85091.0,17500.0,0,0,4,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
149784,20000.0,14.64,95000.0,17.08,0.0,0.0,9.0,0.0,1647.0,22.3,13.0,0.0,0.0,0.0,0.0,238.0,306291.0,7400.0,0,0,3,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
116763,32000.0,13.98,69500.0,16.77,0.0,1.0,21.0,0.0,17107.0,23.3,34.0,0.0,0.0,0.0,0.0,0.0,154394.0,73400.0,0,0,10,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
178699,12800.0,13.33,89000.0,30.89,4.0,2.0,9.0,0.0,3850.0,39.0,14.0,0.0,0.0,0.0,0.0,4032.0,86712.0,10000.0,0,1,10,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
131256,18800.0,15.61,44909.0,28.37,0.0,0.0,7.0,0.0,15451.0,67.8,28.0,0.0,0.0,0.0,0.0,0.0,160460.0,22800.0,0,0,2,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
144146,27975.0,14.16,56000.0,8.51,0.0,2.0,5.0,0.0,4852.0,18.9,12.0,0.0,0.0,0.0,0.0,0.0,185792.0,25700.0,0,1,8,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
85575,10000.0,14.33,65000.0,18.09,0.0,0.0,12.0,0.0,13718.0,83.6,25.0,0.0,0.0,0.0,0.0,0.0,128048.0,16400.0,0,0,10,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
141999,7000.0,14.16,105000.0,7.52,0.0,0.0,9.0,0.0,18981.0,50.9,12.0,0.0,0.0,0.0,0.0,0.0,34524.0,37300.0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
126388,25000.0,16.99,80000.0,16.43,0.0,3.0,14.0,0.0,15629.0,78.1,22.0,0.0,0.0,0.0,0.0,0.0,61515.0,20000.0,0,0,1,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
86877,10000.0,12.12,60000.0,15.0,0.0,0.0,8.0,0.0,12027.0,60.4,30.0,0.0,0.0,0.0,0.0,0.0,24282.0,19900.0,0,0,9,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
100070,12000.0,14.49,62000.0,15.6,0.0,0.0,12.0,1.0,6756.0,55.4,25.0,0.0,0.0,0.0,0.0,0.0,148306.0,12200.0,0,0,7,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
162957,8000.0,7.9,58000.0,18.39,2.0,0.0,7.0,0.0,5570.0,64.0,41.0,0.0,0.0,0.0,0.0,0.0,48535.0,8700.0,0,0,3,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
190552,11100.0,18.25,45633.27,34.53,1.0,1.0,14.0,1.0,4306.0,32.9,17.0,0.0,0.0,0.0,0.0,0.0,29131.0,13100.0,0,0,10,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
189258,35000.0,12.29,210000.0,10.31,0.0,0.0,16.0,0.0,39704.0,89.2,22.0,0.0,0.0,0.0,0.0,0.0,57565.0,44500.0,0,0,2,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
147822,15000.0,14.64,50000.0,12.34,0.0,3.0,9.0,0.0,2273.0,34.4,20.0,0.0,0.0,1.0,0.0,101.0,247545.0,6600.0,0,0,10,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
155342,22125.0,15.31,66000.0,13.44,0.0,0.0,6.0,0.0,12167.0,97.3,19.0,0.0,0.0,0.0,0.0,0.0,191204.0,12500.0,0,0,10,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
76600,12000.0,10.16,78000.0,22.34,0.0,0.0,12.0,0.0,12660.0,57.5,38.0,0.0,0.0,0.0,0.0,526.0,50603.0,22800.0,0,0,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
178277,28800.0,21.99,60000.0,16.06,0.0,0.0,12.0,3.0,17866.0,49.5,17.0,0.0,0.0,0.0,0.0,0.0,25750.0,36100.0,0,0,1,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
142479,6000.0,10.99,36000.0,17.0,0.0,0.0,7.0,1.0,2261.0,30.1,27.0,0.0,0.0,0.0,0.0,0.0,8316.0,7500.0,0,0,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2563,10000.0,14.98,65000.0,14.4,0.0,5.0,11.0,0.0,5481.0,37.0,33.0,0.0,0.0,0.0,0.0,840.0,36418.0,14800.0,0,1,9,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
128049,11250.0,25.89,50000.0,6.46,0.0,2.0,11.0,1.0,4848.0,41.8,20.0,1613.35,290.403,0.0,0.0,0.0,4848.0,11600.0,0,0,2,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
154491,25000.0,21.99,85000.0,17.93,1.0,2.0,15.0,0.0,13575.0,24.2,27.0,0.0,0.0,0.0,0.0,56.0,239317.0,56000.0,0,1,10,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
136625,10175.0,13.35,55368.0,3.47,0.0,0.0,6.0,0.0,7986.0,41.2,24.0,0.0,0.0,0.0,0.0,0.0,182135.0,19400.0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
174647,21000.0,12.69,160000.0,12.2,0.0,0.0,9.0,0.0,52816.0,91.9,17.0,0.0,0.0,0.0,0.0,0.0,67523.0,57500.0,0,1,7,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
128795,16125.0,13.35,85000.0,27.23,0.0,1.0,11.0,0.0,13539.0,90.3,44.0,0.0,0.0,0.0,0.0,0.0,292842.0,15000.0,0,0,8,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
120373,14000.0,11.67,120000.0,6.71,0.0,0.0,10.0,0.0,6619.0,15.6,22.0,0.0,0.0,0.0,0.0,0.0,373924.0,42300.0,0,0,2,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
109494,10525.0,13.98,39500.0,20.63,0.0,0.0,11.0,0.0,9026.0,39.9,13.0,0.0,0.0,0.0,0.0,266.0,27165.0,22600.0,0,0,6,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
96216,15000.0,9.49,60000.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,28073.0,10000.0,0,0,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
49939,13000.0,22.47,65000.0,27.97,0.0,1.0,9.0,1.0,9353.0,77.9,30.0,0.0,0.0,0.0,0.0,0.0,121600.0,12000.0,0,0,5,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
26895,12400.0,8.9,65000.0,14.23,0.0,0.0,13.0,0.0,3395.0,17.8,43.0,0.0,0.0,0.0,0.0,0.0,316314.0,19100.0,0,0,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
6491,10550.0,14.3,93888.0,17.04,0.0,0.0,23.0,0.0,25053.0,44.0,48.0,0.0,0.0,0.0,0.0,0.0,181074.0,57000.0,0,0,10,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
8581,35000.0,11.99,155000.0,15.56,0.0,0.0,7.0,0.0,16858.0,74.9,33.0,0.0,0.0,0.0,0.0,0.0,117880.0,22500.0,1,0,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
135652,9675.0,12.99,50000.0,14.21,0.0,1.0,12.0,0.0,11533.0,61.0,21.0,0.0,0.0,0.0,0.0,0.0,166630.0,18900.0,0,0,2,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
173623,18000.0,13.99,39000.0,21.69,0.0,0.0,4.0,0.0,16578.0,98.7,13.0,0.0,0.0,0.0,0.0,0.0,122906.0,16800.0,0,0,10,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
154230,16000.0,9.67,75000.0,12.18,0.0,0.0,8.0,2.0,16700.0,68.2,16.0,0.0,0.0,0.0,0.0,0.0,271610.0,24500.0,0,1,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
7763,14125.0,13.67,58000.0,11.36,0.0,0.0,12.0,0.0,13283.0,56.3,22.0,0.0,0.0,0.0,0.0,0.0,20693.0,23600.0,0,0,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
182879,25000.0,10.99,145000.0,12.73,1.0,0.0,13.0,0.0,22772.0,47.0,38.0,0.0,0.0,0.0,0.0,0.0,359832.0,48500.0,0,1,10,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
83810,14000.0,14.09,55000.0,27.86,0.0,3.0,10.0,0.0,15257.0,35.7,26.0,0.0,0.0,0.0,0.0,557.0,57123.0,42700.0,0,0,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
157863,7500.0,14.47,60000.0,3.12,0.0,0.0,4.0,0.0,4314.0,86.3,5.0,0.0,0.0,1.0,0.0,0.0,4314.0,5000.0,0,0,0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
45705,24925.0,18.49,55500.0,30.27,0.0,1.0,12.0,0.0,13389.0,50.3,34.0,0.0,0.0,0.0,0.0,0.0,188434.0,26600.0,0,0,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
121417,9500.0,6.03,125000.0,17.06,0.0,0.0,22.0,0.0,79169.0,19.7,36.0,0.0,0.0,0.0,0.0,0.0,223135.0,205200.0,0,0,10,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
67581,9000.0,11.14,70000.0,13.08,0.0,0.0,8.0,0.0,30063.0,68.2,20.0,0.0,0.0,0.0,0.0,0.0,30063.0,44100.0,0,0,4,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
52244,10000.0,11.14,90000.0,15.61,0.0,0.0,10.0,0.0,9583.0,59.2,24.0,0.0,0.0,0.0,0.0,0.0,35896.0,16200.0,0,0,10,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
